ENTIDAD|DISTRITO|MUNICIPIO|SECCION|LOCALIDAD|MANZANA|STATUS
4|2|7|435|500|9999|C
4|2|7|435|510|9999|C
4|2|7|435|511|9999|C
4|2|7|435|512|9999|C
4|2|7|435|532|9999|C
4|2|7|435|533|9999|C
4|2|7|435|620|9999|C
4|2|7|435|623|9999|C
4|2|7|435|624|9999|C
4|2|7|435|626|9999|C
4|2|7|435|628|9999|C
4|2|7|435|630|9999|C
4|2|7|435|631|9999|C
4|2|7|435|635|9999|C
4|2|7|435|688|9999|C
4|2|7|436|7|9999|C
4|2|7|436|18|9999|*
4|2|7|436|19|9999|*
4|2|7|436|21|9999|C
4|2|7|436|34|9999|C
4|2|7|436|43|9999|*
4|2|7|436|48|9999|C
4|2|7|436|119|9999|*
4|2|7|436|126|9999|C
4|2|7|436|143|9999|*
4|2|7|436|158|9999|C
4|2|7|436|183|9999|*
4|2|7|436|186|9999|C
4|2|7|436|203|9999|C
4|2|7|436|212|9999|C
4|2|7|436|213|9999|C
4|2|7|436|233|9999|C
4|2|7|436|235|9999|C
4|2|7|436|236|9999|C
4|2|7|436|238|9999|C
4|2|7|436|254|9999|C
4|2|7|436|271|9999|C
4|2|7|436|276|9999|C
4|2|7|436|280|9999|C
4|2|7|436|302|9999|C
4|2|7|436|334|9999|C
4|2|7|436|354|9999|C
4|2|7|436|362|9999|C
4|2|7|436|386|9999|C
4|2|7|436|408|9999|*
4|2|7|436|420|9999|C
4|2|7|436|425|9999|C
4|2|7|436|450|9999|C
4|2|7|436|455|9999|C
4|2|7|436|461|9999|C
4|2|7|436|501|9999|C
4|2|7|436|513|9999|C
4|2|7|436|515|9999|C
4|2|7|436|529|9999|C
4|2|7|436|539|9999|C
4|2|7|436|638|9999|C
4|2|7|436|639|9999|C
4|2|7|436|640|9999|C
4|2|7|436|641|9999|C
4|2|7|436|642|9999|C
4|2|7|436|643|9999|C
4|2|7|436|651|9999|C
4|2|7|436|679|9999|C
4|2|7|439|12|9999|C
4|2|7|439|14|9999|C
4|2|7|439|20|9999|C
4|2|7|439|23|9999|C
4|2|7|439|24|9999|C
4|2|7|439|25|9999|C
4|2|7|439|26|9999|C
4|2|7|439|30|9999|C
4|2|7|439|32|9999|C
4|2|7|439|33|9999|C
4|2|7|439|39|9999|C
4|2|7|439|41|9999|C
4|2|7|439|46|9999|C
4|2|7|439|47|9999|C
4|2|7|439|50|9999|C
4|2|7|439|51|9999|C
4|2|7|439|52|9999|C
4|2|7|439|53|9999|C
4|2|7|439|55|9999|C
4|2|7|439|59|9999|C
4|2|7|439|67|9999|C
4|2|7|439|72|9999|C
4|2|7|439|74|9999|C
4|2|7|439|77|9999|C
4|2|7|439|78|9999|C
4|2|7|439|79|9999|C
4|2|7|439|83|9999|C
4|2|7|439|84|9999|C
4|2|7|439|86|9999|C
4|2|7|439|87|9999|C
4|2|7|439|91|9999|C
4|2|7|439|92|9999|C
4|2|7|439|94|9999|C
4|2|7|439|98|9999|C
4|2|7|439|106|9999|C
4|2|7|439|107|9999|C
4|2|7|439|125|9999|C
4|2|7|439|127|9999|C
4|2|7|439|138|9999|C
4|2|7|439|140|9999|C
4|2|7|439|142|9999|C
4|2|7|439|146|9999|C
4|2|7|439|152|9999|C
4|2|7|439|160|9999|C
4|2|7|439|161|9999|C
4|2|7|439|162|9999|C
4|2|7|439|166|9999|C
4|2|7|439|168|9999|C
4|2|7|439|169|9999|C
4|2|7|439|175|1|C
4|2|7|439|175|2|C
4|2|7|439|175|3|C
4|2|7|439|175|4|C
4|2|7|439|175|5|C
4|2|7|439|175|6|C
4|2|7|439|175|7|C
4|2|7|439|175|8|C
4|2|7|439|175|9|C
4|2|7|439|175|10|C
4|2|7|439|175|11|C
4|2|7|439|175|12|C
4|2|7|439|175|13|C
4|2|7|439|175|14|C
4|2|7|439|178|9999|C
4|2|7|439|180|9999|C
4|2|7|439|182|9999|C
4|2|7|439|184|9999|C
4|2|7|439|187|9999|C
4|2|7|439|204|9999|C
4|2|7|439|205|9999|C
4|2|7|439|206|9999|C
4|2|7|439|211|9999|C
4|2|7|439|214|9999|C
4|2|7|439|217|9999|C
4|2|7|439|218|9999|C
4|2|7|439|220|9999|C
4|2|7|439|248|9999|C
4|2|7|439|249|9999|C
4|2|7|439|256|9999|C
4|2|7|439|265|9999|C
4|2|7|439|284|9999|C
4|2|7|439|288|9999|C
4|2|7|439|292|9999|C
4|2|7|439|306|9999|C
4|2|7|439|309|9999|C
4|2|7|439|322|9999|C
4|2|7|439|328|9999|C
4|2|7|439|335|9999|*
4|2|7|439|343|9999|C
4|2|7|439|346|9999|C
4|2|7|439|347|9999|C
4|2|7|439|351|9999|C
4|2|7|439|360|9999|C
4|2|7|439|363|9999|C
4|2|7|439|364|9999|C
4|2|7|439|367|9999|C
4|2|7|439|375|9999|C
4|2|7|439|384|9999|C
4|2|7|439|390|9999|C
4|2|7|439|398|9999|C
4|2|7|439|403|9999|C
4|2|7|439|439|9999|C
4|2|7|439|456|9999|C
4|2|7|439|470|9999|C
4|2|7|439|475|9999|C
4|2|7|439|481|9999|C
4|2|7|439|483|9999|C
4|2|7|439|488|9999|C
4|2|7|439|489|9999|C
4|2|7|439|498|9999|C
4|2|7|439|502|9999|C
4|2|7|439|520|9999|C
4|2|7|439|522|9999|C
4|2|7|439|526|9999|C
4|2|7|439|527|9999|C
4|2|7|439|528|9999|C
4|2|7|439|549|9999|C
4|2|7|439|644|9999|C
4|2|7|439|645|9999|C
4|2|7|439|646|9999|C
4|2|7|439|647|9999|C
4|2|7|439|648|9999|C
4|2|7|439|649|9999|C
4|2|7|439|652|9999|C
4|2|7|439|653|9999|C
4|2|7|439|654|9999|C
4|2|7|439|655|9999|C
4|2|7|439|656|9999|C
4|2|7|439|658|9999|C
4|2|7|439|659|9999|C
4|2|7|439|660|9999|C
4|2|7|439|661|9999|C
4|2|7|439|662|9999|C
4|2|7|439|663|9999|C
4|2|7|439|669|9999|C
4|2|7|439|671|9999|C
4|2|7|439|672|9999|C
4|2|7|439|683|9999|C
4|2|7|439|684|9999|C
4|2|7|439|686|9999|C
4|2|7|439|687|9999|C
4|2|7|439|689|9999|C
4|2|7|439|690|9999|C
4|2|9|356|577|9999|C
4|2|9|356|579|1|C
4|2|9|356|579|2|C
4|2|9|356|579|3|C
4|2|9|356|579|4|C
4|2|9|356|579|5|C
4|2|9|356|579|6|C
4|2|9|356|579|7|*
4|2|9|356|579|8|C
4|2|9|356|579|9|C
4|2|9|356|579|10|C
4|2|9|356|579|11|C
4|2|9|356|579|12|C
4|2|9|356|579|13|*
4|2|9|356|579|14|C
4|2|9|356|579|15|C
4|2|9|356|579|16|C
4|2|9|356|579|17|C
4|2|9|356|579|18|C
4|2|9|356|579|19|*
4|2|9|356|579|20|C
4|2|9|356|579|21|C
4|2|9|356|579|22|*
4|2|9|356|579|23|C
4|2|9|356|579|24|C
4|2|9|356|579|26|C
4|2|9|356|579|27|*
4|2|9|356|579|28|C
4|2|9|356|579|29|C
4|2|9|356|579|30|C
4|2|9|356|579|31|C
4|2|9|356|579|9999|C
4|2|9|356|580|1|C
4|2|9|356|580|2|C
4|2|9|356|580|3|C
4|2|9|356|580|4|C
4|2|9|356|580|5|C
4|2|9|356|580|6|C
4|2|9|356|580|8|C
4|2|9|356|580|9|C
4|2|9|356|580|10|C
4|2|9|356|580|11|*
4|2|9|356|580|12|C
4|2|9|356|580|13|C
4|2|9|356|580|14|C
4|2|9|356|580|15|C
4|2|9|356|580|16|C
4|2|9|356|580|17|C
4|2|9|356|580|18|C
4|2|9|356|580|19|C
4|2|9|356|580|20|C
4|2|9|356|580|21|C
4|2|9|356|580|22|C
4|2|9|356|580|23|C
4|2|9|356|580|24|C
4|2|9|356|580|25|C
4|2|9|356|580|26|C
4|2|9|356|580|27|C
4|2|9|356|580|29|C
4|2|9|356|580|30|C
4|2|9|356|580|31|C
4|2|9|356|580|32|C
4|2|9|356|580|33|C
4|2|9|356|580|34|C
4|2|9|356|580|35|C
4|2|9|356|580|36|C
4|2|9|356|580|37|C
4|2|9|356|580|38|C
4|2|9|356|580|39|C
4|2|9|356|580|40|C
4|2|9|356|580|41|C
4|2|9|356|580|42|C
4|2|9|356|580|43|C
4|2|9|356|580|44|C
4|2|9|356|580|45|C
4|2|9|356|580|46|C
4|2|9|356|580|47|C
4|2|9|356|580|48|C
4|2|9|356|580|49|C
4|2|9|356|580|51|C
4|2|9|356|580|52|C
4|2|9|356|580|53|C
4|2|9|356|580|54|C
4|2|9|356|580|55|C
4|2|9|356|580|56|C
4|2|9|356|580|57|C
4|2|9|356|580|59|C
4|2|9|356|580|60|C
4|2|9|356|580|61|C
4|2|9|356|580|62|C
4|2|9|356|580|63|C
4|2|9|356|580|64|C
4|2|9|356|580|65|C
4|2|9|356|580|66|C
4|2|9|356|580|67|C
4|2|9|356|580|68|C
4|2|9|356|580|69|C
4|2|9|356|580|70|C
4|2|9|356|580|9999|C
4|2|9|356|581|9999|*
4|2|9|356|584|9999|C
4|2|9|356|587|9999|C
4|2|9|356|593|9999|*
4|2|9|356|594|1|C
4|2|9|356|594|2|C
4|2|9|356|594|3|*
4|2|9|356|594|4|C
4|2|9|356|594|5|C
4|2|9|356|594|6|C
4|2|9|356|594|7|C
4|2|9|356|594|8|C
4|2|9|356|594|9|C
4|2|9|356|594|10|C
4|2|9|356|594|11|C
4|2|9|356|594|12|*
4|2|9|356|594|13|*
4|2|9|356|594|14|C
4|2|9|356|594|15|C
4|2|9|356|594|16|C
4|2|9|356|594|17|C
4|2|9|356|594|18|C
4|2|9|356|594|19|C
4|2|9|356|594|20|C
4|2|9|356|594|21|C
4|2|9|356|594|22|C
4|2|9|356|594|23|C
4|2|9|356|594|24|*
4|2|9|356|594|25|C
4|2|9|356|594|26|C
4|2|9|356|594|27|C
4|2|9|356|594|28|*
4|2|9|356|594|29|C
4|2|9|356|594|30|C
4|2|9|356|594|31|C
4|2|9|356|594|32|C
4|2|9|356|594|33|C
4|2|9|356|594|34|C
4|2|9|356|594|9999|C
4|2|9|356|595|2|C
4|2|9|356|595|3|C
4|2|9|356|595|4|*
4|2|9|356|595|5|C
4|2|9|356|595|6|C
4|2|9|356|595|7|C
4|2|9|356|595|8|C
4|2|9|356|595|9|C
4|2|9|356|595|10|C
4|2|9|356|595|11|C
4|2|9|356|595|12|C
4|2|9|356|595|13|C
4|2|9|356|595|14|C
4|2|9|356|595|15|C
4|2|9|356|595|19|C
4|2|9|356|595|20|C
4|2|9|356|595|21|C
4|2|9|356|595|22|C
4|2|9|356|595|23|C
4|2|9|356|595|24|C
4|2|9|356|595|25|C
4|2|9|356|595|26|C
4|2|9|356|595|27|*
4|2|9|356|595|28|C
4|2|9|356|595|29|C
4|2|9|356|595|30|C
4|2|9|356|595|35|C
4|2|9|356|595|36|C
4|2|9|356|595|37|C
4|2|9|356|595|38|C
4|2|9|356|595|39|C
4|2|9|356|595|40|C
4|2|9|356|595|41|C
4|2|9|356|595|42|C
4|2|9|356|595|43|C
4|2|9|356|595|44|C
4|2|9|356|595|45|C
4|2|9|356|595|46|C
4|2|9|356|595|49|C
4|2|9|356|595|50|C
4|2|9|356|595|51|C
4|2|9|356|595|52|C
4|2|9|356|595|53|C
4|2|9|356|595|54|C
4|2|9|356|595|55|C
4|2|9|356|595|56|C
4|2|9|356|595|58|C
4|2|9|356|595|59|C
4|2|9|356|595|60|C
4|2|9|356|595|9999|C
4|2|9|356|598|9999|*
4|2|9|356|600|9999|C
4|2|9|356|601|9999|C
4|2|9|356|602|9999|C
4|2|9|356|604|9999|C
4|2|9|356|605|9999|C
4|2|9|356|606|9999|C
4|2|9|356|607|9999|C
4|2|9|356|638|9999|C
4|2|9|356|649|9999|C
4|2|9|356|654|9999|C
4|2|9|356|658|9999|C
4|2|9|356|671|9999|C
4|2|9|357|599|9999|*
4|2|9|357|610|1|C
4|2|9|357|610|2|C
4|2|9|357|610|3|C
4|2|9|357|610|4|C
4|2|9|357|610|5|C
4|2|9|357|610|6|C
4|2|9|357|610|7|C
4|2|9|357|610|8|C
4|2|9|357|610|9|C
4|2|9|357|610|10|C
4|2|9|357|610|11|C
4|2|9|357|610|12|C
4|2|9|357|610|13|C
4|2|9|357|610|14|C
4|2|9|357|610|15|C
4|2|9|357|610|16|C
4|2|9|357|610|17|C
4|2|9|357|610|18|C
4|2|9|357|610|19|C
4|2|9|357|610|20|C
4|2|9|357|610|21|C
4|2|9|357|610|22|C
4|2|9|357|610|23|C
4|2|9|357|610|24|C
4|2|9|357|610|25|C
4|2|9|357|610|26|C
4|2|9|357|610|27|C
4|2|9|357|610|28|C
4|2|9|357|610|29|C
4|2|9|357|610|30|C
4|2|9|357|610|31|C
4|2|9|357|610|32|C
4|2|9|357|610|33|C
4|2|9|357|610|34|C
4|2|9|357|610|35|C
4|2|9|357|610|36|C
4|2|9|357|610|37|C
4|2|9|357|610|38|C
4|2|9|357|610|39|C
4|2|9|357|610|40|C
4|2|9|357|610|41|C
4|2|9|357|610|42|*
4|2|9|357|610|43|*
4|2|9|357|610|44|C
4|2|9|357|610|45|C
4|2|9|357|610|46|*
4|2|9|357|610|47|C
4|2|9|357|610|48|C
4|2|9|357|610|49|C
4|2|9|357|610|50|C
4|2|9|357|610|51|C
4|2|9|357|610|52|C
4|2|9|357|610|53|C
4|2|9|357|610|54|*
4|2|9|357|610|55|C
4|2|9|357|610|56|C
4|2|9|357|610|57|C
4|2|9|357|610|58|C
4|2|9|357|610|59|C
4|2|9|357|610|60|C
4|2|9|357|610|61|C
4|2|9|357|610|62|C
4|2|9|357|610|63|C
4|2|9|357|610|64|C
4|2|9|358|582|1|C
4|2|9|358|582|2|C
4|2|9|358|582|3|C
4|2|9|358|582|4|C
4|2|9|358|582|5|C
4|2|9|358|582|6|C
4|2|9|358|582|7|C
4|2|9|358|582|8|C
4|2|9|358|582|9|C
4|2|9|358|582|10|C
4|2|9|358|582|11|C
4|2|9|358|582|12|C
4|2|9|358|582|16|C
4|2|9|358|582|17|C
4|2|9|358|582|18|C
4|2|9|358|582|19|C
4|2|9|358|582|20|C
4|2|9|358|582|21|C
4|2|9|358|582|22|C
4|2|9|358|582|23|C
4|2|9|358|582|24|C
4|2|9|358|582|26|C
4|2|9|358|582|27|C
4|2|9|358|582|28|C
4|2|9|358|582|29|C
4|2|9|358|582|30|C
4|2|9|358|582|31|C
4|2|9|358|582|32|C
4|2|9|358|582|33|C
4|2|9|358|582|35|C
4|2|9|358|582|37|C
4|2|9|358|582|38|C
4|2|9|358|582|39|C
4|2|9|358|582|40|C
4|2|9|358|582|41|C
4|2|9|358|582|42|C
4|2|9|358|582|43|C
4|2|9|358|582|44|C
4|2|9|358|582|45|C
4|2|9|358|582|46|C
4|2|9|358|582|47|C
4|2|9|358|582|49|C
4|2|9|358|582|50|C
4|2|9|358|582|51|C
4|2|9|358|582|52|C
4|2|9|358|582|53|C
4|2|9|358|582|54|*
4|2|9|358|582|55|C
4|2|9|358|585|9999|C
4|2|9|358|588|9999|*
4|2|9|358|603|9999|C
4|2|9|358|627|9999|C
4|2|9|361|576|1|C
4|2|9|361|576|2|C
4|2|9|361|576|3|C
4|2|9|361|576|4|C
4|2|9|361|576|5|C
4|2|9|361|576|6|C
4|2|9|361|576|7|C
4|2|9|361|576|8|C
4|2|9|361|576|9|C
4|2|9|361|576|10|C
4|2|9|361|576|11|C
4|2|9|361|576|12|C
4|2|9|361|576|13|C
4|2|9|361|576|14|C
4|2|9|361|576|15|C
4|2|9|361|576|16|*
4|2|9|361|576|17|C
4|2|9|361|576|18|C
4|2|9|361|576|19|C
4|2|9|361|576|20|C
4|2|9|361|576|21|C
4|2|9|361|576|22|C
4|2|9|361|576|23|C
4|2|9|361|576|24|C
4|2|9|361|576|25|C
4|2|9|361|576|26|C
4|2|9|361|576|27|C
4|2|9|361|576|28|C
4|2|9|361|576|29|C
4|2|9|361|576|30|*
4|2|9|361|576|31|C
4|2|9|361|576|32|C
4|2|9|361|576|33|C
4|2|9|361|576|34|C
4|2|9|361|576|35|C
4|2|9|361|576|36|C
4|2|9|361|576|37|C
4|2|9|361|576|38|C
4|2|9|361|576|39|C
4|2|9|361|576|40|C
4|2|9|361|576|41|C
4|2|9|361|576|42|C
4|2|9|361|576|43|C
4|2|9|361|576|44|C
4|2|9|361|576|45|C
4|2|9|361|576|46|C
4|2|9|361|576|48|C
4|2|9|361|576|49|C
4|2|9|361|576|50|C
4|2|9|361|576|51|C
4|2|9|361|576|52|C
4|2|9|361|576|53|C
4|2|9|361|576|54|C
4|2|9|361|576|55|C
4|2|9|361|576|56|C
4|2|9|361|576|57|C
4|2|9|361|576|58|C
4|2|9|361|576|59|C
4|2|9|361|576|60|C
4|2|9|361|576|61|C
4|2|9|361|576|62|C
4|2|9|361|576|63|C
4|2|9|361|576|64|C
4|2|9|361|576|65|*
4|2|9|361|576|66|*
4|2|9|361|576|67|C
4|2|9|361|576|68|C
4|2|9|361|576|69|C
4|2|9|361|576|70|C
4|2|9|361|576|71|C
4|2|9|361|576|72|*
4|2|9|361|576|73|C
4|2|9|361|576|74|C
4|2|9|361|576|75|C
4|2|9|361|576|76|C
4|2|9|361|576|77|*
4|2|9|361|576|78|*
4|2|9|361|576|79|C
4|2|9|361|576|80|C
4|2|9|361|576|81|C
4|2|9|361|576|82|C
4|2|9|361|576|83|C
4|2|9|361|576|84|C
4|2|9|361|576|85|C
4|2|9|361|576|86|C
4|2|9|361|576|87|C
4|2|9|361|576|88|C
4|2|9|361|576|89|C
4|2|9|361|576|90|C
4|2|9|361|583|1|C
4|2|9|361|583|2|C
4|2|9|361|583|3|C
4|2|9|361|583|4|C
4|2|9|361|583|5|C
4|2|9|361|583|6|C
4|2|9|361|583|7|C
4|2|9|361|583|8|C
4|2|9|361|583|9|C
4|2|9|361|583|10|C
4|2|9|361|583|11|C
4|2|9|361|583|12|C
4|2|9|361|583|13|C
4|2|9|361|583|14|C
4|2|9|361|583|15|C
4|2|9|361|583|16|C
4|2|9|361|583|17|C
4|2|9|361|583|19|C
4|2|9|361|583|20|C
4|2|9|361|583|21|C
4|2|9|361|583|22|C
4|2|9|361|583|23|C
4|2|9|361|583|24|C
4|2|9|361|583|25|C
4|2|9|361|583|26|C
4|2|9|361|583|28|*
4|2|9|361|583|29|C
4|2|9|361|583|30|C
4|2|9|361|583|31|C
4|2|9|361|583|32|C
4|2|9|361|583|33|C
4|2|9|361|583|34|C
4|2|9|361|583|35|C
4|2|9|361|583|36|C
4|2|9|361|583|37|C
4|2|9|361|583|38|C
4|2|9|361|583|39|C
4|2|9|361|583|40|C
4|2|9|361|583|41|C
4|2|9|361|583|43|C
4|2|9|361|583|44|C
4|2|9|361|583|45|C
4|2|9|361|583|46|C
4|2|9|361|583|47|C
4|2|9|361|583|48|C
4|2|9|361|583|9999|C
4|2|9|361|586|9999|*
4|2|9|361|592|9999|C
4|2|9|361|597|9999|C
4|2|9|361|615|9999|*
4|2|9|361|619|9999|*
4|2|9|361|621|9999|*
4|2|9|361|628|9999|*
4|2|9|448|1|1|C
4|2|9|448|1|2|C
4|2|9|448|1|3|C
4|2|9|448|1|4|C
4|2|9|448|1|5|C
4|2|9|448|1|6|C
4|2|9|448|1|7|C
4|2|9|448|1|8|C
4|2|9|448|1|9|C
4|2|9|448|1|10|C
4|2|9|448|1|11|C
4|2|9|448|1|12|C
4|2|9|448|1|13|C
4|2|9|448|1|14|C
4|2|9|448|1|15|C
4|2|9|448|1|16|C
4|2|9|448|1|17|C
4|2|9|448|1|18|C
4|2|9|448|1|19|C
4|2|9|448|1|20|C
4|2|9|448|1|21|C
4|2|9|448|1|22|C
4|2|9|448|1|23|C
4|2|9|448|1|24|C
4|2|9|448|1|25|C
4|2|9|448|1|26|C
4|2|9|448|1|27|C
4|2|9|448|1|29|C
4|2|9|448|1|30|C
4|2|9|448|1|31|C
4|2|9|448|1|32|C
4|2|9|448|1|33|C
4|2|9|448|1|38|C
4|2|9|448|1|39|C
4|2|9|448|1|40|C
4|2|9|448|1|41|C
4|2|9|448|1|42|C
4|2|9|448|1|43|C
4|2|9|448|1|44|C
4|2|9|448|1|46|C
4|2|9|448|1|47|C
4|2|9|448|1|48|C
4|2|9|448|1|49|C
4|2|9|448|1|50|C
4|2|9|448|1|51|C
4|2|9|448|1|52|C
4|2|9|448|1|53|C
4|2|9|448|1|54|C
4|2|9|448|1|55|C
4|2|9|448|1|56|C
4|2|9|448|1|57|C
4|2|9|448|1|58|C
4|2|9|448|1|59|C
4|2|9|448|1|60|C
4|2|9|448|1|61|C
4|2|9|448|1|62|C
4|2|9|448|1|63|C
4|2|9|448|1|105|C
4|2|9|448|1|107|C
4|2|9|448|1|108|C
4|2|9|448|1|109|C
4|2|9|448|1|111|C
4|2|9|448|1|112|C
4|2|9|448|1|113|C
4|2|9|448|1|115|C
4|2|9|448|1|116|C
4|2|9|448|1|118|C
4|2|9|448|1|121|C
4|2|9|448|1|122|C
4|2|9|448|1|123|C
4|2|9|448|1|124|C
4|2|9|448|1|125|C
4|2|9|448|1|126|C
4|2|9|448|1|127|C
4|2|9|448|1|128|C
4|2|9|448|1|129|C
4|2|9|448|1|131|C
4|2|9|448|1|132|C
4|2|9|448|1|133|C
4|2|9|448|1|134|C
4|2|9|448|1|135|C
4|2|9|448|1|138|C
4|2|9|448|1|139|C
4|2|9|448|1|142|C
4|2|9|448|1|143|C
4|2|9|448|1|146|C
4|2|9|448|1|148|C
4|2|9|448|1|149|C
4|2|9|448|1|151|C
4|2|9|448|1|152|C
4|2|9|448|1|153|C
4|2|9|448|1|154|C
4|2|9|448|1|155|C
4|2|9|448|1|156|C
4|2|9|448|1|157|C
4|2|9|448|1|158|C
4|2|9|448|1|159|*
4|2|9|448|1|161|C
4|2|9|448|1|162|C
4|2|9|448|1|163|C
4|2|9|448|1|164|C
4|2|9|448|1|165|C
4|2|9|448|1|166|C
4|2|9|448|1|167|C
4|2|9|448|1|168|C
4|2|9|448|1|169|C
4|2|9|448|1|171|C
4|2|9|448|1|172|C
4|2|9|448|1|173|C
4|2|9|448|1|174|C
4|2|9|448|1|175|C
4|2|9|448|1|176|C
4|2|9|448|1|177|C
4|2|9|448|1|178|C
4|2|9|448|1|179|C
4|2|9|448|1|191|C
4|2|9|448|1|192|C
4|2|9|448|1|193|C
4|2|9|448|1|194|C
4|2|9|448|1|195|C
4|2|9|448|1|196|C
4|2|9|448|1|197|C
4|2|9|448|1|198|C
4|2|9|448|1|199|C
4|2|9|448|1|201|C
4|2|9|448|1|202|C
4|2|9|448|1|203|C
4|2|9|448|1|204|C
4|2|9|448|1|205|C
4|2|9|448|1|206|C
4|2|9|448|1|207|C
4|2|9|448|1|208|C
4|2|9|448|1|209|C
4|2|9|448|1|211|C
4|2|9|448|1|212|C
4|2|9|448|1|213|C
4|2|9|448|1|214|C
4|2|9|448|1|215|C
4|2|9|448|1|216|C
4|2|9|448|1|217|C
4|2|9|448|1|218|C
4|2|9|448|1|219|C
4|2|9|448|1|221|C
4|2|9|448|1|222|C
4|2|9|448|1|223|C
4|2|9|448|1|224|C
4|2|9|448|1|225|C
4|2|9|448|1|226|C
4|2|9|448|1|227|C
4|2|9|448|1|228|C
4|2|9|448|1|229|C
4|2|9|448|1|230|C
4|2|9|448|1|231|C
4|2|9|448|1|232|C
4|2|9|448|1|233|C
4|2|9|448|1|234|C
4|2|9|448|1|235|C
4|2|9|448|1|236|C
4|2|9|448|1|237|C
4|2|9|448|1|238|C
4|2|9|448|1|239|C
4|2|9|448|1|9900|C
4|2|9|448|1|9901|C
4|2|9|448|1|9902|C
4|2|9|448|1|9903|C
4|2|9|448|1|9904|C
4|2|9|448|1|9905|C
4|2|9|448|1|9906|C
4|2|9|448|1|9907|C
4|2|9|448|1|9908|C
4|2|9|448|1|9909|C
4|2|9|448|1|9910|C
4|2|9|448|1|9911|C
4|2|9|448|1|9912|C
4|2|9|448|1|9913|C
4|2|9|448|1|9914|C
4|2|9|448|1|9915|C
4|2|9|448|1|9916|C
4|2|9|448|1|9917|C
4|2|9|448|1|9918|C
4|2|9|448|1|9919|C
4|2|9|448|1|9922|C
4|2|9|448|1|9923|C
4|2|9|448|1|9924|C
4|2|9|448|1|9925|C
4|2|9|448|1|9926|C
4|2|9|448|1|9927|C
4|2|9|448|1|9928|C
4|2|9|448|1|9929|C
4|2|9|448|1|9930|C
4|2|9|448|1|9931|C
4|2|9|448|1|9932|C
4|2|9|448|1|9933|C
4|2|9|448|1|9934|C
4|2|9|448|1|9935|C
4|2|9|448|1|9936|C
4|2|9|448|1|9937|C
4|2|9|448|1|9938|C
4|2|9|448|1|9939|C
4|2|9|448|1|9940|C
4|2|9|448|1|9941|C
4|2|9|448|1|9942|C
4|2|9|448|1|9943|C
4|2|9|448|1|9944|C
4|2|9|448|1|9945|C
4|2|9|448|1|9946|C
4|2|9|448|1|9947|C
4|2|9|448|1|9948|C
4|2|9|448|1|9949|C
4|2|9|448|1|9951|C
4|2|9|448|1|9952|C
4|2|9|448|1|9953|C
4|2|9|448|1|9954|C
4|2|9|448|11|9999|C
4|2|9|448|16|9999|C
4|2|9|448|18|9999|C
4|2|9|448|53|9999|C
4|2|9|448|60|9999|C
4|2|9|448|65|9999|C
4|2|9|448|84|9999|*
4|2|9|448|88|9999|C
4|2|9|448|90|9999|C
4|2|9|448|92|9999|*
4|2|9|448|105|9999|C
4|2|9|448|127|9999|C
4|2|9|448|132|9999|C
4|2|9|448|145|9999|C
4|2|9|448|158|9999|C
4|2|9|448|159|9999|C
4|2|9|448|179|9999|C
4|2|9|448|191|9999|C
4|2|9|448|244|9999|C
4|2|9|448|259|9999|C
4|2|9|448|266|9999|C
4|2|9|448|327|9999|C
4|2|9|448|351|9999|C
4|2|9|448|396|9999|C
4|2|9|448|416|9999|C
4|2|9|448|438|9999|C
4|2|9|448|447|9999|C
4|2|9|448|455|9999|C
4|2|9|448|508|9999|C
4|2|9|448|509|9999|C
4|2|9|448|510|9999|C
4|2|9|448|642|9999|C
4|2|9|448|656|9999|C
4|2|9|448|657|9999|C
4|2|9|448|665|9999|C
4|2|9|449|1|1|C
4|2|9|449|1|3|C
4|2|9|449|1|4|C
4|2|9|449|1|5|C
4|2|9|449|1|6|C
4|2|9|449|1|7|C
4|2|9|449|1|8|C
4|2|9|449|1|9|C
4|2|9|449|1|10|C
4|2|9|449|1|12|C
4|2|9|449|1|13|C
4|2|9|449|1|14|C
4|2|9|449|1|15|C
4|2|9|449|1|16|C
4|2|9|449|1|17|C
4|2|9|449|1|18|C
4|2|9|449|1|19|C
4|2|9|449|1|20|C
4|2|9|449|1|21|C
4|2|9|449|1|22|C
4|2|9|449|1|23|C
4|2|9|449|1|24|C
4|2|9|449|1|25|C
4|2|9|449|1|26|C
4|2|9|449|1|27|C
4|2|9|449|1|28|C
4|2|9|449|1|29|C
4|2|9|449|1|30|C
4|2|9|449|1|31|C
4|2|9|449|1|32|C
4|2|9|449|1|33|C
4|2|9|449|1|34|C
4|2|9|449|1|35|C
4|2|9|449|1|46|C
4|2|9|449|1|47|C
4|2|9|449|1|48|C
4|2|9|449|1|49|C
4|2|9|449|1|50|C
4|2|9|449|1|52|C
4|2|9|449|1|53|C
4|2|9|450|1|1|C
4|2|9|450|1|2|C
4|2|9|450|1|3|C
4|2|9|450|1|4|C
4|2|9|450|1|5|C
4|2|9|450|1|6|C
4|2|9|450|1|7|C
4|2|9|450|1|8|C
4|2|9|450|1|9|C
4|2|9|450|1|10|C
4|2|9|450|1|11|C
4|2|9|450|1|12|C
4|2|9|450|1|13|C
4|2|9|450|1|14|C
4|2|9|450|1|15|C
4|2|9|450|1|16|C
4|2|9|450|1|17|C
4|2|9|450|1|21|C
4|2|9|450|1|22|C
4|2|9|450|1|23|C
